Insulation,Temperature,Num_Occupants,Avg_Age,Home_Size,Prediction
7,61,2,47.3,4,199.92
10,51,10,54.8,7,267.04
5,51,5,47.9,3,191.68
6,59,9,23.0,7,151.87
7,66,9,34.4,2,165.64
9,74,10,47.2,3,219.19
8,61,10,42.7,5,210.14
4,58,1,26.6,7,137.31
5,64,2,59.7,4,225.45
4,53,6,27.7,4,133.57
7,85,4,31.4,3,163.93
5,62,1,66.1,1,231.33
10,78,3,38.3,7,209.83
5,66,3,53.4,3,202.09
6,87,1,66.9,1,232.94
4,38,9,29.3,2,133.05
2,74,8,70.3,6,256.94
7,72,3,18.6,4,133.41
5,74,7,69.3,3,255.82
8,79,3,33.3,5,174.78
5,57,2,28.5,6,145.58
10,42,9,48.5,6,243.37
5,82,8,25.7,8,160.58
9,81,9,58.6,5,258.07
10,89,4,15.4,7,164.37
6,62,8,32.6,3,157.69
4,41,3,66.0,5,251.32
4,62,5,58.1,6,228.44
5,46,7,36.5,6,174.75
8,83,9,44.5,2,199.28
7,65,7,65.2,6,270.19
7,58,1,67.0,6,269.04
5,79,4,66.6,1,232.72
5,73,7,72.7,3,266.79
7,56,6,27.2,1,137.06
10,83,10,33.0,4,191.51
9,86,10,42.9,4,212.09
10,45,1,41.9,4,202.89
8,75,3,65.0,3,253.52
7,81,8,57.8,4,237.08
8,87,10,31.8,5,182.41
8,77,3,49.0,1,198.09
6,60,8,25.9,2,135.05
5,60,5,19.8,7,131.24
7,51,9,26.1,4,152.6
5,47,2,64.1,1,230.37
4,62,5,28.7,5,139.45
4,81,7,71.5,7,272.9
8,70,3,64.5,7,271.06
7,46,1,47.1,6,209.56
10,72,5,39.1,6,210.28
3,48,4,55.9,4,209.13
7,47,4,39.7,6,191.71
9,47,1,24.2,3,143.72
5,65,3,29.7,7,154.93
4,68,7,61.4,7,244.58
4,88,1,40.7,6,177.23
5,65,8,62.0,5,245.6
6,80,8,48.8,1,192.98
9,90,8,52.3,5,239.39
10,59,1,62.6,2,254.42
4,77,10,29.4,2,144.89
8,79,5,35.5,5,183.08
3,44,6,48.3,8,206.97
5,45,8,16.8,6,122.65
3,85,3,49.3,7,195.81
9,82,10,28.4,1,164.75
3,80,2,27.0,5,139.03
6,51,7,20.3,5,132.28
6,38,8,24.7,6,150.52
3,86,4,37.0,3,158.54
8,45,9,20.6,5,148.67
8,62,7,47.6,1,200.28
6,76,2,31.2,7,164.63
4,81,5,27.6,4,144.76
6,43,1,27.9,6,148.94
3,67,1,39.3,2,145.04
7,61,1,59.0,7,247.49
4,55,6,72.9,4,269.53
10,87,9,66.6,4,281.39
9,54,5,39.8,5,201.33
4,63,8,32.2,1,136.83
10,69,8,46.5,5,230.13
4,70,6,70.2,3,252.49
7,72,8,49.6,2,205.46
3,82,1,72.2,4,246.98
7,64,6,48.1,4,207.93
2,89,5,43.4,2,167.03
2,39,3,39.3,7,165.4
5,39,9,18.0,3,113.34
7,46,5,56.7,5,241.16
4,46,2,44.0,3,170.62
2,54,2,29.5,3,116.81
4,65,8,29.0,3,137.49
7,43,3,45.9,3,196.14
5,40,8,56.7,5,235.41
4,43,7,70.5,3,262.06
9,84,1,35.0,4,180.27
6,56,1,42.2,5,183.01
7,88,5,65.8,3,249.7
4,85,8,20.5,4,139.23
4,74,5,66.9,6,252.93
3,42,5,69.9,2,247.39
2,83,7,16.1,8,133.15
7,66,6,32.9,2,157.17
9,75,10,32.4,6,193.03
2,39,9,25.4,5,123.88
5,47,7,37.5,2,158.67
5,73,8,55.1,1,204.0
5,60,1,18.1,1,104.61
4,47,10,65.2,2,244.76
2,49,3,50.7,8,203.06
5,67,4,23.8,6,137.89
5,86,9,41.9,6,192.47
7,87,4,68.2,7,273.86
3,79,2,57.3,7,215.71
3,81,6,66.5,1,224.91
6,45,10,30.9,1,146.75
4,50,6,17.4,2,99.75
3,67,10,52.2,3,197.24
3,82,7,64.3,3,227.26
9,84,4,23.4,4,159.78
9,40,1,30.9,2,157.3
5,76,8,49.5,6,211.3
10,58,4,34.4,2,177.37
7,53,5,71.1,8,297.99
3,50,8,20.4,3,106.81
8,80,5,55.5,8,251.56
10,44,2,20.4,1,131.8
4,42,4,17.6,1,90.37
9,51,2,37.1,5,189.62
6,70,9,62.2,7,260.98
9,72,6,51.7,6,239.69
10,64,9,41.6,7,227.71
2,65,7,59.4,8,232.01
3,49,7,60.7,7,241.69
9,47,5,33.3,4,179.02
10,79,1,17.0,5,150.77
7,61,1,37.3,5,175.96
7,57,2,44.2,1,177.43
7,72,10,55.0,3,227.77
7,49,5,66.4,2,257.58
7,73,2,41.4,1,169.76
9,41,6,48.4,8,242.24
4,38,2,66.7,7,260.91
7,60,1,23.2,2,126.6
9,49,8,31.9,1,165.48
10,84,7,19.2,5,162.53
8,53,3,36.5,2,169.02
9,77,4,37.6,8,207.77
2,48,7,35.3,6,152.5
9,79,4,24.3,7,168.61
7,61,7,57.0,3,232.09
9,62,7,69.4,8,304.63
5,78,9,39.1,3,171.97
7,64,3,32.0,8,178.54
5,40,9,72.1,2,271.21
10,51,5,26.6,3,162.38
6,75,4,15.6,7,136.25
6,66,5,50.6,2,197.52
2,45,7,18.0,5,100.78
10,51,3,34.8,2,177.06
8,58,3,64.9,6,271.09
7,46,5,19.5,3,124.15
2,79,5,72.6,8,266.9
3,63,6,48.4,3,179.99
5,47,7,36.8,1,152.07
5,89,9,64.5,2,235.9
7,60,1,42.7,4,185.96
4,48,4,29.3,7,149.14
3,66,9,31.4,1,133.7
6,87,5,69.7,2,252.02
7,58,5,40.8,7,200.76
2,76,9,30.0,5,144.67
2,70,3,68.0,1,221.5
8,45,4,28.1,5,161.8
2,48,4,54.4,4,198.67
3,68,2,72.5,3,248.68
8,56,10,59.6,3,251.72
6,72,9,15.1,7,136.94
9,74,10,47.6,5,229.68
6,87,8,18.8,6,151.4
7,80,6,27.9,5,161.87
4,61,3,19.1,4,113.11
8,62,5,55.2,4,233.46
2,69,6,17.0,5,113.46
7,76,7,30.4,4,162.51
5,66,10,51.3,3,205.61
3,62,1,32.8,7,147.81
8,43,10,17.4,7,150.64
6,56,1,36.3,4,162.27
5,67,2,32.8,1,138.73
5,38,6,65.6,2,247.25
6,81,9,54.4,2,213.57
5,53,7,38.7,6,180.67
7,58,6,66.3,7,278.53
4,49,6,16.5,2,97.33
8,75,10,33.3,6,189.15
10,45,10,23.6,8,184.81
10,80,5,18.6,5,157.17
4,70,3,18.1,1,110.99
5,49,3,29.4,5,144.86
10,39,6,68.9,7,306.76
7,71,5,42.1,4,190.08
2,88,4,15.2,8,134.43
6,65,9,35.1,6,180.03
4,78,2,72.6,2,247.64
2,88,1,23.7,1,125.59
3,88,3,46.5,4,180.66
4,41,10,58.4,2,224.77
3,69,3,36.9,7,161.83
5,56,4,30.7,2,135.7
4,87,7,60.6,7,238.3
9,74,4,51.9,7,241.99
3,72,3,36.8,2,145.26
2,86,5,47.0,7,187.42
6,69,7,68.4,7,277.89
6,82,8,32.2,3,163.15
5,70,3,41.2,1,158.86
7,64,10,30.3,1,151.27
10,55,6,21.4,1,140.27
6,66,7,60.3,7,253.17
10,71,3,17.5,2,138.18
10,47,6,17.7,7,158.4
8,78,1,31.0,2,157.57
2,79,1,69.5,2,225.55
10,51,6,20.8,7,166.87
2,66,5,22.8,8,128.66
5,47,7,42.7,6,192.59
4,67,2,35.3,2,142.35
3,39,4,63.2,6,243.16
3,49,1,61.8,5,227.47
10,57,9,30.8,5,189.0
9,58,5,35.2,6,193.48
10,86,7,59.4,4,258.89
3,61,10,23.2,5,127.31
7,72,2,45.5,8,213.72
3,69,10,68.0,3,246.58
8,41,7,62.0,1,249.63
7,61,4,49.7,5,214.08
6,71,8,15.8,1,120.43
4,89,9,22.1,6,150.91
5,67,3,35.4,2,147.97
8,75,8,35.8,5,188.32
3,81,2,32.6,7,156.22
3,52,6,33.3,5,147.19
8,78,5,32.7,5,175.49
4,87,1,46.5,8,195.87
7,62,10,48.3,8,233.14
10,53,3,43.5,5,214.8
4,63,7,51.1,1,186.81
4,87,4,35.4,5,166.08
2,70,6,41.5,7,172.51
10,50,1,67.2,4,280.2
2,77,5,63.8,7,235.27
6,46,7,51.6,1,204.44
6,82,7,23.6,2,142.84
3,38,2,19.0,6,107.27
9,55,7,38.1,1,180.83
4,64,5,71.6,6,270.41
7,86,1,16.1,6,145.43
8,85,6,33.9,4,178.47
8,39,8,35.0,4,181.78
4,66,5,56.7,8,231.86
10,58,10,22.9,5,168.97
5,74,6,23.5,2,131.56
2,61,1,51.1,4,180.4
6,69,8,16.0,7,135.25
7,78,4,32.4,1,155.59
10,80,3,71.7,7,302.59
9,61,4,39.7,3,190.13
2,56,1,68.6,5,241.18
9,51,4,71.4,8,309.36
2,61,1,40.3,6,157.17
7,83,4,30.6,7,173.66
4,64,8,37.4,8,181.57
7,53,7,44.3,6,208.55
3,89,10,33.2,2,155.95
2,50,2,46.5,6,179.22
10,85,6,56.6,1,235.73
9,64,10,29.3,5,180.0
10,73,7,26.9,1,158.27
3,86,8,30.8,4,153.03
2,42,5,53.9,3,195.92
10,79,5,51.6,8,253.61
7,38,6,44.4,6,210.28
7,71,6,43.8,2,186.77
6,40,4,26.3,6,149.0
4,90,9,41.0,3,178.28
9,59,3,23.6,7,163.7
3,50,8,51.1,7,212.64
2,80,1,64.2,8,234.36
4,49,8,21.8,4,120.49
4,55,10,69.0,6,272.1
10,87,3,52.1,1,219.08
2,58,9,29.4,3,127.26
10,84,3,62.1,7,274.5
6,82,6,72.9,3,269.34
7,68,7,65.9,3,258.26
7,40,8,57.0,4,243.21
10,51,7,37.4,6,208.78
6,75,2,40.8,1,164.23
10,38,5,17.8,3,138.54
6,58,1,31.0,3,143.13
6,82,4,36.5,8,185.76
5,81,8,50.7,6,214.52
6,80,10,16.6,4,138.72
2,71,3,42.1,1,147.96
4,85,2,40.2,6,175.3
3,63,6,59.1,2,209.32
10,74,3,25.5,3,158.93
2,79,4,22.1,6,130.56
3,53,6,40.9,7,177.24
4,85,7,15.7,1,124.79
5,61,3,34.1,2,143.44
4,44,8,46.4,7,205.19
4,78,6,31.4,6,157.21
9,66,6,56.2,8,261.38
6,78,4,17.2,8,143.9
5,74,9,61.1,6,246.24
7,56,8,20.9,5,141.65
8,81,1,52.8,3,214.86
4,68,7,36.4,7,172.66
2,69,4,23.1,2,113.24
9,74,9,39.3,2,191.54
3,66,10,28.4,7,149.05
10,38,8,47.6,5,235.55
3,47,9,71.0,6,273.48
4,62,1,40.8,1,148.13
2,55,2,59.5,5,214.35
7,57,1,41.7,2,173.87
4,89,9,37.5,1,164.84
7,61,10,56.7,6,248.81
7,66,6,15.1,3,122.79
7,90,1,57.7,4,226.48
2,62,5,48.2,2,168.75
9,80,1,44.8,8,222.93
9,64,6,41.5,2,193.23
5,84,5,54.0,7,223.77
10,75,4,60.6,8,276.66
3,39,9,27.8,8,150.83
3,44,5,45.9,7,193.52
7,57,10,16.0,8,145.33
5,52,3,28.0,8,155.13
4,67,1,42.2,3,160.92
2,38,9,38.1,7,170.6
8,44,3,72.7,2,281.01
8,73,1,63.8,3,247.38
4,42,3,40.4,3,161.81
4,85,5,56.0,2,201.1
4,68,5,55.3,1,195.81
6,82,2,34.9,7,175.21
3,47,1,30.8,8,147.21
10,64,1,38.6,2,184.35
5,40,8,30.4,8,169.08
4,43,1,39.1,8,176.77
3,76,5,34.3,7,159.47
8,56,7,56.7,5,247.13
2,38,5,60.7,5,227.1
2,80,3,35.2,7,157.49
3,64,7,36.9,5,158.34
8,83,5,72.5,5,286.8
8,54,8,23.0,1,134.91
6,60,5,25.1,5,142.32
4,42,1,18.5,3,96.64
8,51,4,36.1,2,169.41
9,73,1,28.2,3,157.11
2,85,1,29.9,3,137.31
2,54,10,71.6,1,247.88
10,89,4,68.8,6,289.44
2,71,9,62.1,4,224.94
4,52,8,22.8,8,141.98
5,70,5,24.9,6,142.78
10,40,7,40.6,4,207.99
5,62,9,52.3,3,208.39
6,45,4,55.8,4,226.94
2,64,8,61.1,7,234.87
5,61,8,59.0,1,219.43
2,53,3,24.1,7,120.84
6,54,7,16.1,4,116.87
3,50,10,54.9,2,205.82
3,45,7,29.3,8,151.93
10,89,2,33.2,5,188.45
7,49,6,41.4,2,180.44
10,64,4,68.9,2,277.27
10,39,10,51.3,6,254.0
3,78,8,21.5,4,130.69
2,82,4,58.6,5,208.14
9,65,3,19.6,5,144.24
7,61,4,39.6,3,177.21
7,84,10,58.2,4,241.07
6,49,1,28.0,5,144.45
2,84,9,15.7,5,127.85
4,71,5,48.8,3,184.62
5,53,2,19.4,2,106.38
6,82,2,62.7,3,231.41
4,73,9,46.6,2,180.85
3,75,7,51.7,6,203.19
8,38,6,30.8,3,162.74
3,40,2,60.5,1,209.24
10,81,7,63.8,8,289.7
8,88,5,22.4,1,149.85
8,60,9,31.8,2,164.95
10,78,10,42.2,6,225.98
7,67,2,72.1,1,261.89
8,80,5,40.7,5,197.22
5,89,5,30.8,8,172.24
4,77,2,65.7,6,243.99
5,84,7,54.0,6,222.0
5,50,7,61.0,8,258.35
3,88,7,63.9,5,233.0
8,41,4,49.3,1,205.71
2,52,3,45.3,4,167.46
3,87,7,61.2,1,209.51
10,50,8,30.6,2,172.96
3,59,2,43.6,1,151.66
5,51,6,49.0,7,214.37
3,74,5,51.1,7,203.32
5,49,3,50.8,1,189.55
9,86,3,64.5,3,255.89
4,43,10,37.8,3,163.47
4,41,10,32.6,3,148.16
10,44,4,47.8,6,233.84
3,79,1,47.7,4,175.36
7,46,4,67.3,5,273.08
2,63,6,26.9,3,121.36
3,87,7,68.9,8,261.78
8,38,5,49.4,6,230.18
6,82,7,25.6,3,149.0
8,56,9,17.0,5,138.83
5,64,8,39.8,5,180.33
6,59,5,45.2,8,211.09
2,72,7,55.3,6,208.5
5,59,1,71.2,3,257.04
8,55,3,24.0,8,163.19
10,55,6,46.6,3,218.2
4,67,1,67.1,6,249.62
7,44,1,24.4,8,155.13
6,51,8,53.7,3,220.06
6,43,5,15.8,6,121.88
6,62,1,17.0,5,120.07
2,45,4,47.0,4,176.13
10,58,2,41.4,1,188.78
8,43,1,39.8,5,189.25
4,69,3,71.0,4,255.37
8,57,6,44.9,3,200.91
8,60,1,66.5,2,254.91
9,80,3,55.0,5,239.5
3,67,10,40.3,3,163.74
6,54,1,35.1,4,159.02
8,52,7,21.7,3,139.33
7,52,3,32.6,6,170.89
7,43,6,35.1,6,182.16
3,54,2,44.4,3,163.96
4,56,3,47.4,3,180.1
6,47,4,64.7,3,249.98
7,79,4,43.7,4,192.9
10,90,1,49.3,4,222.61
5,89,10,54.5,5,223.18
9,57,4,25.6,2,147.12
7,73,2,55.1,7,235.12
7,62,6,31.7,6,172.74
9,86,4,33.1,4,180.14
3,61,4,51.9,3,188.6
2,64,2,47.6,5,174.48
10,78,2,29.2,1,160.97
6,58,5,64.5,7,265.65
5,44,1,24.4,2,114.29
10,68,1,30.1,4,170.59
5,80,3,57.1,3,210.49
2,63,6,48.6,7,192.62
9,76,2,36.4,2,173.53
6,57,3,57.8,4,228.58
5,66,8,19.4,2,120.23
2,72,2,48.9,7,186.61
3,53,9,23.4,2,112.66
8,46,5,18.3,1,117.81
8,64,4,53.6,7,240.38
4,67,8,54.3,7,223.93
3,68,8,18.2,5,120.04
9,89,5,34.9,4,186.52
8,80,7,59.5,8,265.37
3,57,3,15.5,6,105.68
4,81,4,15.1,6,130.14
6,65,10,25.5,7,160.08
2,73,8,58.2,7,223.22
7,53,4,22.7,4,136.02
7,68,7,38.4,1,168.88
9,50,7,24.0,8,175.42
4,67,3,26.1,1,122.08
5,81,8,39.5,1,166.98
10,47,8,50.3,1,224.55
10,77,9,51.5,3,235.72
8,64,3,26.9,2,143.42
6,44,9,42.8,8,211.25
3,86,5,57.1,5,211.02
10,66,2,64.8,2,260.92
3,75,2,20.7,3,119.42
7,60,9,39.2,6,197.55
2,45,2,51.2,7,199.8
6,67,8,15.5,3,121.54
9,77,3,56.6,7,253.28
9,48,4,42.2,1,187.65
7,53,8,30.4,1,148.72
7,49,4,17.6,7,136.28
5,90,10,48.1,1,191.87
3,87,8,69.6,2,240.66
10,83,7,33.5,4,188.58
9,88,3,31.9,6,184.58
2,42,1,26.7,8,129.78
8,89,4,54.7,4,229.05
8,47,6,54.2,6,244.66
7,77,8,54.9,5,233.93
3,57,3,58.1,7,225.54
6,63,7,53.3,1,205.25
3,58,10,55.5,5,218.63
2,62,4,57.5,8,222.45
4,49,1,40.8,1,149.38
6,88,7,57.9,2,220.54
3,88,7,23.0,6,145.87
7,65,3,72.6,3,274.36
5,44,8,66.3,1,246.97
10,54,5,22.6,6,165.57
6,51,8,71.4,1,266.89
10,75,6,21.4,8,172.98
10,45,2,42.2,8,223.97
8,49,2,20.7,4,134.02
2,59,8,48.9,3,180.35
6,60,6,71.3,5,279.09
2,63,5,33.7,1,128.1
9,75,3,48.0,1,201.72
5,63,3,52.8,8,223.24
5,79,8,46.8,1,182.09
2,40,10,28.0,3,123.25
7,50,7,63.4,3,255.2
7,72,5,43.5,6,203.28
3,45,1,61.0,3,217.01
9,57,8,19.5,8,164.58
6,73,5,23.1,8,152.47
5,65,10,59.6,8,254.26
7,55,9,30.9,5,170.32
6,86,3,20.4,5,146.15
6,44,8,28.8,4,152.22
8,90,2,45.3,8,219.34
3,55,8,71.0,2,252.38
5,83,2,19.8,6,140.59
7,46,4,71.0,4,280.19
10,44,5,70.2,7,309.4
3,60,1,69.5,6,253.27
3,48,1,21.2,6,111.7
6,87,6,49.7,5,210.44
8,87,1,72.5,6,284.38
6,42,5,24.5,3,131.46
8,83,9,72.0,3,282.12
5,83,2,45.2,1,173.7
3,82,9,59.7,5,224.16
4,53,1,22.4,8,130.64
7,85,6,18.9,7,155.08
2,70,10,15.1,6,117.48
6,49,7,26.2,2,134.24
5,86,7,37.0,4,172.94
6,48,6,48.9,7,220.62
6,61,5,40.6,3,175.07
9,62,10,64.7,2,267.49
4,61,7,28.5,8,155.93
5,77,4,69.3,2,246.2
5,41,8,45.7,6,205.1
6,89,10,46.9,3,200.65
4,70,10,20.9,1,120.86
8,41,3,50.5,2,212.49
7,46,10,29.2,8,181.32
2,73,5,58.3,4,206.06
2,60,10,39.1,5,162.84
5,83,2,32.5,3,154.2
6,76,1,72.7,7,280.85
3,80,5,49.1,8,202.53
10,82,4,32.4,7,195.21
10,80,10,63.6,3,270.06
3,67,10,15.6,2,109.24
2,42,6,26.9,6,128.24
10,39,8,68.0,6,302.48
10,83,6,69.6,2,277.28
3,76,3,70.5,7,259.5
5,64,3,69.8,4,258.71
8,64,1,52.4,8,237.42
4,83,7,57.0,5,219.21
10,73,2,40.2,8,218.27
8,43,9,69.5,4,288.46
9,89,4,58.9,7,260.89
9,58,3,56.5,8,259.26
5,87,8,49.4,5,206.58
4,64,6,19.9,4,119.48
2,47,3,58.9,4,211.66
8,54,3,65.0,1,250.25
5,86,8,49.8,2,195.12
7,51,7,28.3,3,150.96
3,38,9,32.5,2,136.49
4,76,2,21.2,5,130.22
4,71,2,44.7,5,178.48
9,87,3,24.1,7,171.18
8,57,1,60.5,4,245.71
8,49,6,21.9,4,143.13
5,80,1,63.8,1,219.27
6,65,7,32.0,3,154.57
2,77,10,51.6,7,206.19
7,46,8,66.5,6,280.49
9,90,5,65.5,7,280.29
3,89,3,35.1,8,170.24
8,51,4,36.9,5,185.68
4,45,9,29.9,4,144.02
9,48,7,31.2,5,180.92
6,55,9,42.9,4,191.93
10,47,5,34.4,1,174.24
6,47,1,68.1,4,260.61
10,40,8,23.1,7,175.89
6,77,8,24.7,3,144.99
9,77,5,22.0,6,160.29
3,56,7,28.5,5,135.56
7,47,4,15.2,1,102.81
10,67,8,67.7,3,282.92
8,53,7,21.8,1,130.19
9,40,6,46.4,5,223.04
10,82,10,35.9,6,208.81
6,40,2,33.0,7,169.0
10,89,3,27.4,4,174.11
2,41,2,21.6,8,117.38
7,65,2,56.8,5,232.04
7,75,10,32.4,4,170.98
3,81,7,40.7,4,168.58
3,42,3,65.8,8,257.98
9,59,7,45.6,7,229.38
6,81,9,67.3,4,260.77
5,82,9,32.5,4,163.37
4,51,7,35.1,4,155.18
2,51,5,17.9,2,91.82
8,54,9,58.8,3,248.28
10,77,6,59.2,8,275.76
3,55,10,61.2,8,250.62
8,57,7,33.5,3,171.37
4,47,8,38.0,8,183.36
4,41,2,58.6,4,222.29
7,69,2,32.7,1,148.87
3,55,7,36.3,5,156.78
9,87,8,20.9,7,169.78
9,79,5,58.9,8,267.14
3,74,7,44.0,8,191.64
9,64,10,37.7,7,212.24
3,72,10,20.9,3,123.77
4,50,6,47.3,1,176.85
8,71,5,71.9,3,279.23
6,47,5,71.7,6,286.73
7,72,7,52.8,6,231.5
2,59,2,70.5,2,234.72
4,77,6,60.4,8,242.02
7,55,2,63.5,3,246.93
10,54,2,53.7,8,255.82
10,45,6,42.8,1,198.56
2,90,3,53.1,8,205.05
10,69,10,33.3,1,178.36
9,87,5,63.3,7,274.34
4,46,3,23.6,6,127.49
4,68,1,60.2,7,232.08
8,85,2,38.4,4,183.79
8,41,6,61.6,6,269.02
2,45,7,27.4,2,112.75
9,59,8,68.2,6,294.21
2,60,3,23.7,1,104.28
6,87,7,39.9,3,180.72
7,55,10,55.7,5,242.83
6,66,8,69.7,1,257.55
4,57,2,69.9,6,262.56
3,39,4,32.2,4,136.9
8,45,5,72.0,5,294.91
9,85,1,54.1,5,234.08
9,70,6,49.1,4,223.24
10,49,2,19.8,3,139.52
8,79,7,64.4,6,269.68
10,58,6,70.0,7,307.46
10,41,3,37.8,4,194.71
9,41,2,24.9,1,137.74
5,70,4,68.1,5,257.65
3,38,8,45.2,1,170.86
6,86,7,60.5,7,250.68
8,47,6,22.7,3,140.63
5,66,2,50.3,2,186.42
6,81,5,43.0,6,195.51
9,81,9,36.3,7,206.82
9,74,6,18.2,6,151.96
7,84,9,71.4,5,283.09
5,54,2,24.7,6,135.27
10,90,3,28.6,4,177.13
9,69,8,41.5,8,224.3
6,70,2,58.7,3,222.03
10,78,4,47.9,2,213.9
3,64,2,33.6,1,129.84
8,64,3,54.6,5,232.58
2,88,8,55.2,1,190.39
2,63,8,47.2,6,186.72
8,45,2,41.5,7,204.72
5,63,4,31.3,8,165.46
10,39,6,46.4,7,237.66
7,68,10,27.0,4,156.36
10,73,7,31.8,7,198.05
7,77,9,40.7,3,187.37
9,79,7,36.2,3,184.84
2,70,3,52.2,3,180.82
7,87,1,38.6,3,176.79
9,41,4,18.9,4,138.44
9,42,6,15.2,5,135.93
9,45,9,36.8,2,185.01
2,75,7,68.7,1,229.34
3,75,7,40.9,6,174.3
3,54,5,67.9,1,233.74
7,56,5,20.8,1,119.96
9,88,10,29.9,7,191.49
9,69,8,60.6,5,263.14
2,76,6,62.1,4,218.94
10,79,6,33.7,8,206.4
3,38,6,21.9,5,116.31
8,76,6,51.0,5,226.73
4,87,7,20.0,4,139.53
5,59,7,45.0,2,178.96
8,89,7,45.0,8,225.85
3,65,1,46.2,5,174.8
7,69,7,36.5,7,191.89
8,45,3,66.8,5,275.98
3,39,9,38.2,8,180.82
4,43,2,16.4,6,106.47
4,58,5,42.1,1,157.13
10,73,6,34.4,5,194.26
10,43,7,27.2,6,181.08
8,85,3,41.6,2,185.01
5,87,3,42.3,1,171.48
8,41,5,17.9,5,135.56
10,64,8,33.4,5,194.55
7,49,4,19.9,3,123.74
9,70,1,38.6,4,187.37
8,54,6,33.0,3,168.58
2,83,9,52.0,2,185.97
2,86,2,65.9,5,226.91
10,60,2,59.0,8,270.92
8,84,5,55.6,6,242.4
7,44,3,53.8,2,216.33
5,77,10,52.8,5,218.49
9,77,5,66.2,5,274.3
7,43,2,60.4,2,235.9
5,51,6,66.2,7,268.57
7,66,9,72.5,3,282.49
8,49,8,27.4,8,179.81
3,42,7,23.5,4,117.39
9,46,2,67.8,3,274.35
10,47,8,22.7,6,170.23
8,82,7,70.2,5,282.71
7,55,1,63.5,3,245.48
7,56,5,46.8,2,193.95
6,84,4,22.6,7,154.13
2,90,8,27.6,7,154.67
3,88,10,53.9,6,214.63
3,74,3,31.2,4,141.2
6,51,7,47.0,7,215.27
10,84,2,41.3,1,189.13
9,56,7,23.1,8,172.92
7,47,7,34.6,8,191.62
4,88,8,39.4,3,172.82
8,39,8,55.4,1,230.84
10,42,10,72.8,6,319.65
10,80,8,21.7,1,153.47
7,81,6,68.7,6,275.49
8,84,9,64.9,7,278.24
10,54,5,25.0,6,172.1
10,83,2,62.9,8,279.92
7,90,5,27.3,3,160.17
7,50,8,44.7,5,206.61
10,78,9,29.2,1,167.57
4,50,6,52.7,3,202.75
4,48,4,46.3,2,175.78
8,39,7,45.1,4,210.54
8,47,4,50.2,6,229.16
8,43,9,36.4,6,196.41
6,78,4,66.8,7,266.1
5,63,2,33.2,3,144.21
9,60,6,30.8,3,168.86
8,68,2,41.9,3,186.8
3,45,5,32.3,4,138.37
7,78,5,49.8,8,229.75
6,39,3,63.3,1,237.05
7,55,7,50.6,5,222.41
8,45,5,63.8,1,251.75
10,70,4,30.3,6,184.91
10,57,1,42.1,4,203.33
4,45,5,37.0,3,153.18
10,50,4,33.9,7,199.58
8,57,2,60.8,5,252.55
10,70,6,62.1,6,274.9
8,86,7,45.2,3,202.93
8,40,10,52.5,8,255.07
7,61,7,71.0,5,285.1
5,76,5,45.4,6,195.76
5,53,4,53.1,3,206.08
2,78,4,65.0,8,241.78
4,77,10,32.7,5,160.44
2,52,3,21.8,4,104.08
7,69,6,59.5,3,236.38
7,38,2,47.2,2,195.69
7,62,2,32.5,8,178.46
6,65,3,27.8,7,156.09
8,82,5,48.8,4,214.53
4,67,9,43.4,3,175.93
6,57,4,28.5,3,140.74
3,56,3,49.9,6,195.55
7,51,7,17.9,8,146.17
8,64,6,65.3,7,279.53
2,38,6,63.6,4,233.32
3,61,10,42.0,1,159.25
8,88,3,17.7,1,141.84
10,46,1,62.6,8,284.29
10,57,2,18.6,6,150.28
4,90,3,62.9,7,238.64
2,80,7,28.7,6,145.56
10,41,9,61.9,1,263.21
10,41,5,67.1,6,295.69
3,45,8,34.1,5,152.35
9,40,9,46.8,4,224.05
7,38,9,25.3,7,164.52
3,45,9,40.2,7,181.07
3,53,10,58.1,8,241.33
8,40,10,50.4,5,235.38
2,75,4,69.7,2,231.5
3,83,2,23.8,8,144.36
4,74,4,20.3,5,128.81
6,71,6,35.2,4,166.45
8,69,3,73.0,6,293.67
10,81,3,52.2,7,247.6
3,80,10,37.8,6,171.72
4,40,5,61.5,3,231.59
10,51,9,30.3,5,187.7
7,68,5,28.8,7,168.03
10,39,1,23.6,3,148.48
6,56,2,60.3,6,244.16
2,72,6,63.4,8,241.25
5,54,10,64.4,1,241.43
3,54,3,65.1,3,230.58
10,48,1,63.1,1,254.47
2,66,10,60.0,5,225.33
6,54,10,69.4,5,280.51
4,39,1,48.4,6,198.24
3,62,1,35.3,6,149.91
2,54,6,15.4,2,90.44
5,90,7,17.1,7,149.65
7,89,9,49.4,8,234.42
4,64,4,72.0,3,256.86
8,52,10,63.7,4,270.15
8,47,4,44.1,2,192.16
2,63,10,28.0,5,134.16
3,57,8,34.6,3,144.38
5,84,2,50.7,2,188.31
4,73,10,53.2,8,227.39
2,82,4,23.2,8,140.38
4,51,5,47.2,4,188.16
3,43,1,37.2,5,151.68
2,68,6,51.0,3,181.98
10,54,1,31.0,2,163.77
8,39,8,71.6,5,297.8
2,80,8,61.8,4,220.58
7,76,7,41.4,3,186.36
5,60,10,43.1,6,196.97
6,79,1,22.5,2,133.75
5,64,1,55.0,1,195.85
8,85,3,67.7,6,272.68
4,69,9,62.9,4,238.62
8,59,6,67.3,7,287.17
4,66,8,63.1,5,243.02
